id,platform,datetime,text,final_text,score,sentiment
2051531318874534064,Twitter,Tue May 05 05:15:56 +0000 2026,"SPPG Polri hadir sebagai langkah nyata dalam mendukung program Makan Bergizi Gratis sekaligus memperkuat kualitas hidup masyarakat.
 Polri Terus Berkomitmen #MenjagaKetahananPangan serta mendukung Program Gizi Untuk Indonesia https://t.co/fgc1BsDYQL",sppg polri hadir langkah nyata dukung program makan gizi gratis kuat kualitas hidup masyarakat polri komitmen menjagaketahananpangan dukung program gizi indonesia,3,Positif
2051531219494654012,Twitter,Tue May 05 05:15:32 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). Polri Terus Berkomitmen #MenjagaKetahananPangan serta mendukung Program Gizi Untuk Indonesia https://t.co/pXrxQiXoJk",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu polri komitmen menjagaketahananpangan dukung program gizi indonesia,3,Positif
2051530675451482260,Twitter,Tue May 05 05:13:23 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). Sebanyak 336 siswa menjadi penerima dalam tahap simulasi ini, dengan menu bergizi seimbang yang https://t.co/3BaIRdsfi0",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu siswa terima tahap simulasi menu gizi imbang,3,Positif
2051530349617005015,Twitter,Tue May 05 05:12:05 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). https://t.co/ZtbFLCNy8l",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu,2,Positif
2051529920598405183,Twitter,Tue May 05 05:10:23 +0000 2026,"SPPG Polri hadir sebagai langkah nyata dalam mendukung program Makan Bergizi Gratis sekaligus memperkuat kualitas hidup masyarakat. Bersama, kita wujudkan masa depan yang lebih kuat melalui pemenuhan gizi yang merata. #MenjagaKetahananPangan mendukung Program Gizi Untuk Indonesia https://t.co/8d4eQCyeu8",sppg polri hadir langkah nyata dukung program makan gizi gratis kuat kualitas hidup masyarakat wujud kuat penuh gizi rata menjagaketahananpangan dukung program gizi indonesia,5,Positif
2051528713599365198,Twitter,Tue May 05 05:05:35 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). Sebanyak 336 siswa menjadi penerima dalam tahap simulasi ini, dengan menu bergizi seimbang https://t.co/kfYWDiQ3bU",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu siswa terima tahap simulasi menu gizi imbang,3,Positif
2051528688278392926,Twitter,Tue May 05 05:05:29 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). https://t.co/q5yO3SVxQK",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu,2,Positif
2051528655894192326,Twitter,Tue May 05 05:05:21 +0000 2026,SPPG Polri hadir sebagai langkah nyata dalam mendukung program Makan Bergizi Gratis sekaligus memperkuat kualitas hidup masyarakat.  Polri Terus Berkomitmen #MenjagaKetahananPangan serta mendukung Program Gizi Untuk Indonesia https://t.co/ufFDBNFxsN,sppg polri hadir langkah nyata dukung program makan gizi gratis kuat kualitas hidup masyarakat polri komitmen menjagaketahananpangan dukung program gizi indonesia,3,Positif
2051527887212499130,Twitter,Tue May 05 05:02:18 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4). https://t.co/CPOSuKcNjq",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu,2,Positif
2051527718576210324,Twitter,Tue May 05 05:01:38 +0000 2026,"SPPG Polri Pejaten menghadirkan inovasi penyaluran Makan Bergizi Gratis (MBG) melalui sistem prasmanan yang perdana diterapkan di SMA Kemala Bhayangkari 1 Pasar Minggu, Rabu (22/4).  Polri Terus Berkomitmen #MenjagaKetahananPangan serta mendukung Program Gizi Untuk Indonesia https://t.co/T5faoB35PS",sppg polri pejaten hadir inovasi salur makan gizi gratis mbg sistem prasmanan perdana terap sma kemala bhayangkari pasar minggu rabu polri komitmen menjagaketahananpangan dukung program gizi indonesia,3,Positif
2051526783649067098,Twitter,Tue May 05 04:57:55 +0000 2026,"SPPG Polri hadir sebagai langkah nyata dalam mendukung program Makan Bergizi Gratis sekaligus memperkuat kualitas hidup masyarakat. 

Polri Terus Berkomitmen #MenjagaKetahananPangan serta mendukung Program Gizi Untuk Indonesia https://t.co/AeXy3NEuFK",sppg polri hadir langkah nyata dukung program makan gizi gratis kuat kualitas hidup masyarakat polri komitmen menjagaketahananpangan dukung program gizi indonesia,3,Positif
2051520850453795300,Twitter,Tue May 05 04:34:20 +0000 2026,"Polri melalui Polres Trenggalek mendukung program makan bergizi gratis (MBG) kepada  pelajar

Bersama Dukung Program Pemerintah Mewujudkan Gizi Untuk Indonesia Merata serta #MenjagaKetahananPangan https://t.co/rInVVF8cPL",polri polres trenggalek dukung program makan gizi gratis mbg ajar dukung program perintah wujud gizi indonesia rata menjagaketahananpangan,2,Positif
2051514631404036162,Twitter,Tue May 05 04:09:38 +0000 2026,"SPPG Polri hadir sebagai langkah nyata dalam mendukung program Makan Bergizi Gratis sekaligus memperkuat kualitas hidup masyarakat. Hingga saat ini, program ini telah menjangkau lebih dari 1,5 juta penerima manfaat dan membuka ribuan lapangan kerja di berbagai daerah. Ke depan, https://t.co/qmvNNU5hbF",sppg polri hadir langkah nyata dukung program makan gizi gratis kuat kualitas hidup masyarakat program jangkau juta terima manfaat buka ribu lapang kerja daerah,5,Positif
2051512537955582078,Twitter,Tue May 05 04:01:18 +0000 2026,1. Polri berkomitmen penuh mendukung program Makan Bergizi Gratis (MBG) pemerintah melalui pembangunan ribuan Satuan Pelayanan Pemenuhan Gizi (SPPG) Polri di seluruh Indonesia. #MenjagaKetahananPangan Gizi Untuk Indonesia https://t.co/w3stQ42JIA,polri komitmen penuh dukung program makan gizi gratis mbg perintah bangun ribu satu layan penuh gizi sppg polri indonesia menjagaketahananpangan gizi indonesia,4,Positif
2051501660527354236,Twitter,Tue May 05 03:18:05 +0000 2026,"Mewujudkan generasi sehat dan cerdas melalui Program Makan Bergizi Gratis. Investasi terbaik untuk masa depan Indonesia!
#MBG #Prabowo #Sarapan #Sekolah #PrabowoMajukanPendidikan https://t.co/aMkYD6KFC0",wujud generasi sehat cerdas program makan gizi gratis investasi baik indonesia mbg prabowo sarap sekolah prabowomajukanpendidikan,4,Positif
2051495139013742684,Twitter,Tue May 05 02:52:10 +0000 2026,Niat  Yana Karyana untuk mengabdikan masa pensiunnya lewat program Makan Bergizi Gratis (MBG) justru berujung pahit. Mantan dosen PNS ini harus menempuh jalur hukum setelah menemukan kejanggalan dalam kerja sama pengelolaan dapur di salah satu Satuan Pelayanan Pemenuhan Gizi https://t.co/Q5DgxSyw9b,niat yana karyana abdi pensiun program makan gizi gratis mbg ujung pahit mantan dosen pns tempuh jalur hukum temu janggal kerja kelola dapur salah satu layan penuh gizi,-1,Negatif
2051479240252735558,Twitter,Tue May 05 01:49:00 +0000 2026,"Dua dapur SPPG baru hadir di perbatasan RI–Timor Leste

Kementerian PU resmi menuntaskan pembangunan dua Sentra Pelayanan Pemenuhan Gizi (SPPG) di PLBN Wini (Timor Tengah Utara) dan PLBN Motamasin (Malaka), NTT memperluas jangkauan Program Makan Bergizi Gratis (MBG) di beranda https://t.co/4LXqEjrHCe",dapur sppg hadir batas ri timor leste menteri pu resmi tuntas bangun sentra layan penuh gizi sppg plbn wini timor utara plbn motamasin malaka ntt luas jangkau program makan gizi gratis mbg beranda,3,Positif
2051478051394121961,Twitter,Tue May 05 01:44:16 +0000 2026,"🌟 Langkah Nyata Menuju Generasi Sehat! 🌟
Dalam upaya meningkatkan kualitas gizi masyarakat, telah dilaksanakan kegiatan Launching Program Makan Bergizi Gratis (MBG) di Desa Urung Pane, Kecamatan Setia Janji. https://t.co/7FnsMstGjB",langkah nyata generasi sehat upaya tingkat kualitas gizi masyarakat laksana giat launching program makan gizi gratis mbg desa urung pane camat setia janji,5,Positif
2051456646266962103,Twitter,Tue May 05 00:19:13 +0000 2026,"JUST OUT

Rektor UI : Tugas Kampus, bukan mengelola dapur !!!

Rektor Universitas Indonesia, Prof. Heri Hermansyah, memberikan tanggapan tegas terhadap rencana pembangunan dapur Makan Bergizi Gratis di kampus. 

Ia menyatakan bahwa usulan tersebut perlu dikaji secara mendalam https://t.co/zVkBmYZDu7",just out rektor ui tugas kampus bukan kelola dapur rektor universitas indonesia prof heri hermansyah tanggap rencana bangun dapur makan gizi gratis kampus usul kaji dalam,1,Positif
2051345820566634769,Twitter,Mon May 04 16:58:50 +0000 2026,"Makan Bergizi Gratis Perkuat Keadilan Sosial

#MBGUntukMasaDepan https://t.co/1YOUkl4w4j",makan gizi gratis kuat adil sosial mbguntukmasadepan,4,Positif
2051292176160833950,Twitter,Mon May 04 13:25:40 +0000 2026,Mau diganti hari makan gratis bergizi,ganti makan gratis gizi,1,Positif
2051270322419278098,Twitter,Mon May 04 11:58:50 +0000 2026,"SKANDAL BESAR! 
5.000 Dapur Fiktif di program Makan Bergizi Gratis (MBG) rugikan negara Rp7,6 Triliun!
​KPK sdh kasih peringatan dari 2021, tapi pemerintah tetap gas pol. Uang rakyat amsyong, anak sekolah malah jd korban keracunan! Masih percaya ini demi gizi? 
((Senin, Deres)) https://t.co/C0jVfgl81x",skandal dapur fiktif program makan gizi gratis mbg rugi negara rp triliun kpk kasih ingat tapi perintah gas pol uang rakyat amsyong anak sekolah korban racun percaya gizi senin deres,-2,Negatif
2051246430711619586,Twitter,Mon May 04 10:23:54 +0000 2026,"Mas Azis Tinjau SPPG Kalikajar 01 di Wonosobo, Kawal Langsung Pelaksanaan Program Makan Bergizi Gratis Presiden Prabowo

@azissubekti @Gerindra 

#azissubekti #gerindra #fraksigerindradprri #dprri #komisi2 https://t.co/kkeiA7U7LK",mas azis tinjau sppg kalikajar wonosobo kawal langsung laksana program makan gizi gratis presiden prabowo azissubekti gerindra fraksigerindradprri dprri komisi,1,Positif
2051196263576772868,Twitter,Mon May 04 07:04:33 +0000 2026,"Saya mengunjungi SPPG Kalikajar 01 di Wonosobo untuk melihat langsung pelaksanaan Makan Bergizi Gratis.

Program Presiden Prabowo ini harus dikawal dari pusat sampai lapangan. Bahan baku, koperasi, relawan, dan anggaran harus berjalan lancar agar manfaatnya benar benar sampai ke https://t.co/xc9sAU2Y9Z",unjung sppg kalikajar wonosobo langsung laksana makan gizi gratis program presiden prabowo kawal pusat lapang bahan baku koperasi rawan anggar jalan lancar manfaat,5,Positif
2050910791235420352,Twitter,Sun May 03 12:10:11 +0000 2026,"Pejabat lama, Hanif Faisol Nurrofiq, menempati jabatan yang baru dibuat, Wakil Menteri Koordinator Pangan. Hanif punya mandat memperkuat proyek makan bergizi gratis.",jabat hanif faisol nurrofiq tempat jabat wakil menteri koordinator pangan hanif mandat kuat proyek makan gizi gratis,2,Positif
2050894253866533299,Twitter,Sun May 03 11:04:28 +0000 2026,@ebonXboy @gangsterrandom @jurigh107 @JoenWoen_09 @wiyantokdr54 @EviDrajat @SetiawanTj67427 @BuruCeleng96454 @WayangPedalaman @PCReborn172737 @B4r4_Akb4r @GM_Warrios @bungalotus25 @demokrasi_ruwet @Opposite6888 @SmileyNDeLight @PUTRY_NUSANTARA @citrabiru_ @Bambangmulyonoo @Sammi86Pilang Makan Bergizi Gratis https://t.co/woDl84SrSd,makan gizi gratis,1,Positif
2050891029419786478,Twitter,Sun May 03 10:51:39 +0000 2026,"Saya sangat setuju dg pendapat Dr. Ryu Hasan, solusi mengatasi stunting bukan dg makan bergizi (gratis). Tetapi dg pemberian nutrisi yg baik sejak dalam kandungan.

Makan Bergizi Gratis tidak akan mengurangi stunting pada anak2. 
Hanya bikin anak2 kenyang saja. https://t.co/5akqvpsjac",sangat tuju dg dapat ryu hasan solusi atas stunting bukan dg makan gizi gratis dg beri nutrisi baik kandung makan gizi gratis tidak kurang stunting anak bikin anak kenyang,6,Positif
2050878137664434477,Twitter,Sun May 03 10:00:26 +0000 2026,"Pejabat lama, Hanif Faisol Nurrofiq, menempati jabatan yang baru dibuat, Wakil Menteri Koordinator Pangan. Hanif punya mandat memperkuat proyek makan bergizi gratis.",jabat hanif faisol nurrofiq tempat jabat wakil menteri koordinator pangan hanif mandat kuat proyek makan gizi gratis,2,Positif
2050868709535969326,Twitter,Sun May 03 09:22:58 +0000 2026,"Maaf bray, tapi cara berpikirnya kurang tepat.
Pendidikan gratis memang amanat konstitusi (Pasal 31 UUD 1945), tapi makan bergizi gratis juga bagian dari tanggung jawab negara untuk mencerdaskan kehidupan bangsa. Anak yg lapar, stunting, atau kurang gizi otaknya tidak bisa",maaf bray tapi pikir kurang didik gratis amanat konstitusi pasal uud tapi makan gizi gratis tanggung negara cerdas hidup bangsa anak lapar stunting kurang gizi otak tidak,1,Positif
2050851772777017732,Twitter,Sun May 03 08:15:40 +0000 2026,"Pendidikan adalah cerita kita semua 📚 

Pemerintah terus mendorong pemerataan akses belajar melalui berbagai transformasi di era Prabowo Subianto; mulai dari kesejahteraan guru, makan bergizi gratis, layanan kesehatan siswa, hingga pembangunan dan digitalisasi sekolah serta https://t.co/8igFhPXKXR",didik cerita perintah dorong perata akses ajar transformasi era prabowo subianto sejahtera guru makan gizi gratis layan sehat siswa bangun digitalisasi sekolah,2,Positif
2050849088921301033,Twitter,Sun May 03 08:05:00 +0000 2026,"Ketua Komisi XI DPR, Mukhamad Misbakhun, menilai program Makan Bergizi Gratis (MBG) merupakan langkah strategis pemerintah dalam meningkatkan kualitas sumber daya manusia (SDM) Indonesia sejak usia dini.

Menurutnya, program tersebut menjadi bentuk intervensi nyata negara untuk https://t.co/DE90LPXfnZ",ketua komisi xi dpr mukhamad misbakhun nilai program makan gizi gratis mbg langkah strategis perintah tingkat kualitas sumber daya manusia sdm indonesia usia turut program bentuk intervensi nyata negara,1,Positif
2050825342345166851,Twitter,Sun May 03 06:30:38 +0000 2026,"Ribka PDIP: MBG, Makan Beracun Gratis! 

Ketua DPP PDIP Ribka Tjiptaning mengatakan, program Makan Bergizi Gratis (MBG) tidak dibutuhkan oleh buruh. Sebab, para buruh membutuhkan sekolah gratis dan lapangan pekerjaan. 

""Kalau suruh memilih saya tanya pada teman-teman semua yang https://t.co/yASLNA1QJe",ribka pdip mbg makan racun gratis ketua dpp pdip ribka tjiptaning program makan gizi gratis mbg tidak butuh buruh buruh butuh sekolah gratis lapang kerja suruh pilih temanteman,2,Positif
2050802666989662472,Twitter,Sun May 03 05:00:32 +0000 2026,"Puluhan Warga Sukasirna, Kecamatan Sukaluyu, Cianjur Diduga Keracunan MBG, 37 Orang Sempat Jalani Pemeriksaan...

Puluhan warga Kampung Pasirnagka, Desa Sukasirna, Kecamatan Sukaluyu, Kabupaten Cianjur, diduga mengalami keracunan setelah mengonsumsi Makan Bergizi Gratis (MBG) https://t.co/c7oKpnAK3F",puluh warga sukasirna camat sukaluyu cianjur duga racun mbg orang jalan periksa puluh warga kampung pasirnagka desa sukasirna camat sukaluyu kabupaten cianjur duga alami racun konsumsi makan gizi gratis mbg,-1,Negatif
2050774355614089318,Twitter,Sun May 03 03:08:02 +0000 2026,"Anggaran Fantastis MBG: Efektifkah bagi Perbaikan Gizi?

Komisi Pemberantasan Korupsi (KPK) mengidentifikasi setidaknya ada delapan potensi korupsi dalam program Makan Bergizi Gratis (MBG). Temuan tersebut tercantum dalam Lampiran Laporan Tahunan 2025 pada Direktorat Monitoring https://t.co/EG8Juugyhs",anggar fantastis mbg efektif baik gizi komisi berantas korupsi kpk identifikasi delapan potensi korupsi program makan gizi gratis mbg temu cantum lampir lapor tahun direktorat monitoring,2,Positif
2050729409078816802,Twitter,Sun May 03 00:09:26 +0000 2026,"Badan Gizi Nasional (BGN) menyampaikan penjelasan terkait pengadaan layanan video conference senilai Rp5,7 miliar untuk periode April hingga Desember 2026.

Kepala BGN, Dadan Hindayana, mengatakan layanan tersebut disiapkan untuk mendukung pelaksanaan program makan bergizi gratis https://t.co/voVDoGDlZL",badan gizi nasional bgn jelas kait ada layan video conference nila rp miliar periode april desember kepala bgn dad hindayana layan siap dukung laksana program makan gizi gratis,3,Positif
2050726656311185594,Twitter,Sat May 02 23:58:30 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/sjdvosfHkM",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050726607812547061,Twitter,Sat May 02 23:58:18 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/3ibzrAJeFd",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050726275300667416,Twitter,Sat May 02 23:56:59 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/M5dGrNjyq5",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050726236062912651,Twitter,Sat May 02 23:56:49 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/XNRfMF39BY",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050701868263772584,Twitter,Sat May 02 22:20:00 +0000 2026,Upaya menjaga keberlanjutan Program Makan Bergizi Gratis (MBG) terus diperkuat seiring semakin luasnya jangkauan program yang kini menyasar puluhan juta penerima manfaat di seluruh Indonesia. https://t.co/pBYV83rT6k,upaya jaga lanjut program makan gizi gratis mbg kuat iring luas jangkau program sasar puluh juta terima manfaat indonesia,5,Positif
2050676206258012460,Twitter,Sat May 02 20:38:01 +0000 2026,"Serikat Pekerja Kampus menyoroti isu kesejahteraan pendidik dan program Makan Bergizi Gratis (MBG) pada Hari Pendidikan Nasional (Hardiknas) 2026.
Ketua SPK, Dr Dhia Al Uyun dalam keterangannya mengungkapkan, 42,9% dosen menerima pendapatan tetap di bawah Rp 3 juta per bulan. https://t.co/VEJuyPPXtj",serikat kerja kampus sorot isu sejahtera didik program makan gizi gratis mbg didik nasional hardiknas ketua spk dhia al uyun terang dosen terima dapat rp juta,2,Positif
2050654518430560714,Twitter,Sat May 02 19:11:51 +0000 2026,"""izin pak, belum bisa bayar. tapi tetap mau ikut ujian.""

klasik, dan kejadian itu lagi, lagi, dan lagi.

di kepalanya dia sering mikir:
""coba kalau anggaran makan bergizi gratis (MBG) itu dialihkan ke pendidikan gratis...""

kedengarannya simple, kayak tinggal geser geser angka.",izin belum bayar tapi uji klasik jadi kepala mikir coba anggar makan gizi gratis mbg alih didik gratis dengar simple kayak tinggal geser geser angka,3,Positif
2050593594709590451,Twitter,Sat May 02 15:09:45 +0000 2026,"Pendidikan adalah Solusi Jangka Panjang, MBG Hanya Solusi Sesaat.

Antara Makan Bergizi Gratis dan akses pendidikan yang layak, jawabannya tak sulit, tapi alasannya perlu didengar sampai tuntas.

Pertanyaan ini sering terasa seperti jebakan moral, mana yang lebih penting, perut",didik solusi jangka mbg solusi makan gizi gratis akses didik layak jawab tak sulit tapi alas dengar tuntas jebak moral perut,1,Positif
2050592675607544110,Twitter,Sat May 02 15:06:06 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/z7rdDyC3IP",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050592318777098264,Twitter,Sat May 02 15:04:41 +0000 2026,"Makan Bergizi Gratis bukan sekadar program, tapi investasi masa depan dari piring anak-anak hari ini, lahir SDM unggul, ekonomi kuat, dan Indonesia Emas 2045

#MakanBergiziGratis
#InvestasiMasaDepan
#SDMUnggul
#EkonomiKuat
#IndonesiaEmas2045 https://t.co/anF9HMRCYx",makan gizi gratis bukan program tapi investasi piring anakanak lahir sdm unggul ekonomi kuat indonesia emas makanbergizigratis investasimasadepan sdmunggul ekonomikuat indonesiaemas,4,Positif
2050540831854268847,Twitter,Sat May 02 11:40:06 +0000 2026,Hardiknas 2026: Benarkah Program Makan Bergizi Gratis Sudah Sesuai UUD 1945? https://t.co/Th4lvDgf9P lewat @Keuangan News https://t.co/7PEONyVZT4,hardiknas program makan gizi gratis sesuai uud news,2,Positif
2050514319838974224,Twitter,Sat May 02 09:54:45 +0000 2026,"Nutrisi terjamin, belajar pun makin rajin. Program Makan Bergizi Gratis adalah langkah nyata untuk mencetak generasi unggul yang siap bersaing di masa depan. Mari kawal bersama!
​#IndonesiaEmas2045 #MakanBergiziGratis #GiziUntukBangsa #GenerasiSehat #NutrisiAnak https://t.co/uUHNIJN7pB",nutrisi jamin ajar rajin program makan gizi gratis langkah nyata cetak generasi unggul saing mari kawal indonesiaemas makanbergizigratis giziuntukbangsa generasisehat nutrisianak,3,Positif
2050512808912224468,Twitter,Sat May 02 09:48:44 +0000 2026,"Pengamat: Respons Buruh soal MBG Jangan Dibaca sebagai Penolakan Program

Jakarta — Pengamat politik Ujang Komarudin menilai langkah Presiden Prabowo Subianto yang menanyakan langsung manfaat program Makan Bergizi Gratis atau MBG kepada buruh dalam peringatan Hari Buruh",amat respons buruh mbg jangan baca tolak program jakarta  amat politik ujang komarudin nilai langkah presiden prabowo subianto langsung manfaat program makan gizi gratis mbg buruh ingat buruh,4,Positif
2050511592551485869,Twitter,Sat May 02 09:43:54 +0000 2026,"News :🚨GEGER! Data 1,1 Juta Pegawai Program Makan Bergizi Gratis Bocor di Dark Web, Dijual Cuma $325! 

Sistem BGN senilai Rp1,2 Triliun Diretas, Data Pribadi Massal Mengalir ke Penjahat Siber! https://t.co/5CopwJlVqD",news geger data juta pegawai program makan gizi gratis bocor dark web jual sistem bgn nila rp triliun retas data pribadi massal alir jahat siber,-1,Negatif
2050510676607512795,Twitter,Sat May 02 09:40:16 +0000 2026,"Program Makan Bergizi Gratis (MBG) yang digadang-gadang meningkatkan mutu pendidikan sejauh ini belum terbukti. Hardiknas 2026 perlu jadi momentum evaluasi anggaran. #Dikbud #AdadiKompas

https://t.co/Co8fVa49AK",program makan gizi gratis mbg digadanggadang tingkat mutu didik belum bukti hardiknas momentum evaluasi anggar dikbud adadikompas,1,Positif
2050507895586889765,Twitter,Sat May 02 09:29:13 +0000 2026,"IT 1,2T ni bos🤫😂

⚠️Dugaan Kebocoran Data Besar Badan Gizi Nasional (BGN). 

Klaim data 1,1 juta petugas SIPGN-SIPSMO (sistem Program Makan Bergizi Gratis) bocor &amp; dijual di dark web seharga $325.

Data yang diklaim bocor: nama, alamat, nomor HP, email, tgl lahir, no SK, honor,",it t ni bos duga bocor data badan gizi nasional bgn klaim data juta tugas sipgnsipsmo sistem program makan gizi gratis bocor jual dark web harga data klaim bocor nama alamat nomor hp email tgl lahir no sk honor,-2,Negatif
2050493544163594751,Twitter,Sat May 02 08:32:11 +0000 2026,"Baca selengkapnya 👇
https://t.co/68Q49Hn8JI

Seorang pemilik vendor dekorasi Fatimah az-Zahra Wedding di Tangerang Selatan menjadi korban penipuan bermodus penyewaan kursi untuk kegiatan penyuluhan program Makan Bergizi Gratis (MBG).

~LL #Penipuan #ProgramMBG https://t.co/tg9UoxA5jf",baca lengkap milik vendor dekorasi fatimah azzahra wedding tangerang selatan korban tipu modus sewa kursi giat suluh program makan gizi gratis mbg ll tipu programmbg,-2,Negatif
2050447088224514238,Twitter,Sat May 02 05:27:35 +0000 2026,"Babinsa Kelurahan Malakaji, Sertu M. Kasim, personel Koramil 1409-07/Tompobulu Kodim 1409/Gowa, melaksanakan pemantauan langsung terhadap realisasi program Makan Bergizi Gratis (MBG) pada Sabtu (2/5/2026). https://t.co/yVWsWu4B55",babinsa lurah malakaji sertu m kasim personel koramil tompobulu kodim gowa laksana pantau langsung realisasi program makan gizi gratis mbg sabtu,2,Positif
2050409556648616289,Twitter,Sat May 02 02:58:27 +0000 2026,Selamat hari pendidikan nasional 💗 semoga suatu saat bisa ngeliat anggaran pendidikan Indonesia lebih besar dari program makan bergizi gratis yang dalam realisasinya hanya menjadi ladang korupsi.,selamat didik nasional moga ngeliat anggar didik indonesia program makan gizi gratis realisasi ladang korupsi,2,Positif
2050387921119904024,Twitter,Sat May 02 01:32:29 +0000 2026,"Asosiasi Pengusaha dan Pengelola Dapur Makan Bergizi Gratis Indonesia (APPMBGI) menyatakan komitmennya untuk menjaga keberlanjutan Program Makan Bergizi Gratis (MBG), salah satunya melalui pengolahan limbah dapur menjadi kompos dan bioavtur.

Ketua Umum APPMBGI Abdul Rivai Ras https://t.co/NdEmOSuXFC",asosiasi usaha kelola dapur makan gizi gratis indonesia appmbgi komitmen jaga lanjut program makan gizi gratis mbg salah satu olah limbah dapur kompos bioavtur ketua appmbgi abdul rivai ras,1,Positif
2050387546996142308,Twitter,Sat May 02 01:31:00 +0000 2026,"Pagu anggaran Program Makan Bergizi Gratis (MBG) Rp335 triliun telah terealisasi sebesar Rp70,19 triliun, atau 20,9 persen, per tanggal 27 April 2026.

Simak info lengkapnya yuk, gengs! https://t.co/K2SggaSOBU",pagu anggar program makan gizi gratis mbg rp triliun realisasi rp triliun persen tanggal april simak info lengkap yuk gengs,1,Positif
